player_display_name,recent_team,week,season,opponent_team,headshot_url,fantasy_points,fantasy_points_ppr,targets,target_share,receptions,receiving_yards,receiving_tds,air_yards_share,wopr,wr_points_allowed,wr_rank_allowed
Jalen Tolbert,DAL,2,2023,NYJ,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cek1m1cbly5rfmmmjpcc",1.8,4.8,4,0.10810811,3,18.0,0,0.30409357,0.37502766,17.4,9.0
Jalen Tolbert,DAL,4,2023,NE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cek1m1cbly5rfmmmjpcc",5.3,9.3,4,0.11111111,4,53.0,0,0.18061674,0.2930984,27.7,31.0
Jalen Tolbert,DAL,8,2023,LA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cek1m1cbly5rfmmmjpcc",0.0,0.0,1,0.029411765,0,0.0,0,0.017064847,0.05606304,,
Jalen Tolbert,DAL,9,2023,PHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cek1m1cbly5rfmmmjpcc",10.9,13.9,5,0.11363637,3,49.0,1,0.17142858,0.29045454,36.6,13.0
Jalen Tolbert,DAL,10,2023,NYG,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cek1m1cbly5rfmmmjpcc",0.2,2.2,5,0.11363637,2,2.0,0,0.11764706,0.2528075,31.6,24.0
Jalen Tolbert,DAL,11,2023,CAR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cek1m1cbly5rfmmmjpcc",1.2,3.2,5,0.125,2,12.0,0,0.15354331,0.29498032,22.5,21.0
Jalen Tolbert,DAL,12,2023,WAS,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cek1m1cbly5rfmmmjpcc",4.9,6.9,3,0.09375,2,49.0,0,0.17872341,0.2657314,35.4,27.0
Jalen Tolbert,DAL,13,2023,SEA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cek1m1cbly5rfmmmjpcc",1.7,2.7,1,0.025,1,17.0,0,0.074235804,0.08946507,28.9,17.0
Jalen Tolbert,DAL,14,2023,PHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cek1m1cbly5rfmmmjpcc",0.0,0.0,1,0.025641026,0,0.0,0,0.0,0.03846154,36.6,13.0
Jalen Tolbert,DAL,16,2023,MIA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cek1m1cbly5rfmmmjpcc",5.1,7.1,2,0.0625,2,51.0,0,0.2881356,0.2954449,28.1,14.0
Jalen Tolbert,DAL,17,2023,DET,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cek1m1cbly5rfmmmjpcc",0.9,1.9,1,0.027027028,1,9.0,0,0.023136247,0.056735914,32.4,8.0
Jalen Tolbert,DAL,18,2023,WAS,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cek1m1cbly5rfmmmjpcc",6.8,8.8,3,0.075,2,8.0,1,0.14084508,0.21109155,35.4,27.0
Jalen Tolbert,DAL,19,2023,GB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cek1m1cbly5rfmmmjpcc",0.0,0.0,2,0.03448276,0,0.0,0,0.048879836,0.085940026,27.1,12.0
Garrett Wilson,NYJ,1,2023,BUF,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/llgosx4tokddwnyrgvbx",9.4,14.4,5,0.2777778,5,34.0,1,0.41333333,0.706,24.5,26.0
Garrett Wilson,NYJ,2,2023,DAL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/llgosx4tokddwnyrgvbx",14.3,16.3,8,0.32,2,83.0,1,0.49433962,0.82603776,24.5,29.0
Garrett Wilson,NYJ,3,2023,NE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/llgosx4tokddwnyrgvbx",4.8,9.8,9,0.32142857,5,48.0,0,0.30625,0.6965179,27.7,31.0
Garrett Wilson,NYJ,4,2023,KC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/llgosx4tokddwnyrgvbx",6.0,15.0,14,0.35897437,9,60.0,0,0.4226804,0.83433783,22.2,30.0
Garrett Wilson,NYJ,5,2023,DEN,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/llgosx4tokddwnyrgvbx",5.4,8.4,7,0.26923078,3,54.0,0,0.59116024,0.8176583,24.9,1.0
Garrett Wilson,NYJ,6,2023,PHI,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/llgosx4tokddwnyrgvbx",9.0,17.0,12,0.36363637,8,90.0,0,0.49420848,0.8914005,36.6,13.0
Garrett Wilson,NYJ,8,2023,NYG,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/llgosx4tokddwnyrgvbx",10.6,17.6,13,0.38235295,7,100.0,0,0.61886793,1.006737,31.6,24.0
Garrett Wilson,NYJ,9,2023,LAC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/llgosx4tokddwnyrgvbx",6.0,13.0,13,0.27083334,7,80.0,0,0.46089387,0.7288757,32.8,15.0
Garrett Wilson,NYJ,10,2023,LV,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/llgosx4tokddwnyrgvbx",9.3,18.3,14,0.3783784,9,93.0,0,0.375,0.8300676,25.9,20.0
Garrett Wilson,NYJ,11,2023,BUF,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/llgosx4tokddwnyrgvbx",-1.1,0.9,8,0.2857143,2,9.0,0,0.5597826,0.82041925,24.5,26.0
Garrett Wilson,NYJ,12,2023,MIA,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/llgosx4tokddwnyrgvbx",10.4,17.4,10,0.2777778,7,44.0,1,0.6806723,0.8931373,28.1,14.0
Garrett Wilson,NYJ,13,2023,ATL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/llgosx4tokddwnyrgvbx",5.0,8.0,7,0.19444445,3,50.0,0,0.31111112,0.5094444,22.6,10.0
Garrett Wilson,NYJ,14,2023,HOU,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/llgosx4tokddwnyrgvbx",11.1,20.1,14,0.4,9,108.0,0,0.6893617,1.0825531,26.9,6.0
Garrett Wilson,NYJ,15,2023,MIA,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/llgosx4tokddwnyrgvbx",2.9,5.9,4,0.121212125,3,29.0,0,0.10996564,0.25879413,28.1,14.0
Garrett Wilson,NYJ,16,2023,WAS,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/llgosx4tokddwnyrgvbx",6.8,15.8,15,0.33333334,9,76.0,0,0.42753622,0.79927534,35.4,27.0
Garrett Wilson,NYJ,17,2023,CLE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/llgosx4tokddwnyrgvbx",4.9,9.9,10,0.22727273,5,50.0,0,0.5138122,0.7005776,21.8,28.0
Garrett Wilson,NYJ,18,2023,NE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/llgosx4tokddwnyrgvbx",3.4,5.4,5,0.2777778,2,34.0,0,0.38926175,0.6891499,27.7,31.0
Jahan Dotson,WAS,1,2023,ARI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/myxhp9oqtcv1peactbhv",4.0,9.0,7,0.2413793,5,40.0,0,0.30769232,0.57745355,27.1,19.0
Jahan Dotson,WAS,2,2023,DEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/myxhp9oqtcv1peactbhv",2.2,5.2,5,0.14705883,3,22.0,0,0.16463415,0.33583215,24.9,1.0
Jahan Dotson,WAS,3,2023,BUF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/myxhp9oqtcv1peactbhv",2.1,4.1,4,0.13793103,2,21.0,0,0.13170731,0.29909167,24.5,26.0
Jahan Dotson,WAS,4,2023,PHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/myxhp9oqtcv1peactbhv",8.7,12.7,9,0.23076923,4,27.0,1,0.19505495,0.4826923,36.6,13.0
Jahan Dotson,WAS,5,2023,CHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/myxhp9oqtcv1peactbhv",3.0,6.0,5,0.104166664,3,30.0,0,0.101333335,0.22718333,25.5,5.0
Jahan Dotson,WAS,6,2023,ATL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/myxhp9oqtcv1peactbhv",0.0,0.0,1,0.04761905,0,0.0,0,0.13297872,0.16451368,22.6,10.0
Jahan Dotson,WAS,7,2023,NYG,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/myxhp9oqtcv1peactbhv",4.3,9.3,8,0.22222222,5,43.0,0,0.24752475,0.5066007,31.6,24.0
Jahan Dotson,WAS,8,2023,PHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/myxhp9oqtcv1peactbhv",16.8,24.8,10,0.19607843,8,108.0,1,0.25255102,0.47090337,36.6,13.0
Jahan Dotson,WAS,9,2023,NE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/myxhp9oqtcv1peactbhv",12.9,16.9,8,0.18181819,4,69.0,1,0.3026316,0.48456937,27.7,31.0
Jahan Dotson,WAS,10,2023,SEA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/myxhp9oqtcv1peactbhv",0.0,0.0,2,0.04761905,0,0.0,0,0.05472637,0.10973703,28.9,17.0
Jahan Dotson,WAS,11,2023,NYG,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/myxhp9oqtcv1peactbhv",8.3,11.3,4,0.0952381,3,23.0,1,0.17374517,0.26447877,31.6,24.0
Jahan Dotson,WAS,12,2023,DAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/myxhp9oqtcv1peactbhv",5.2,10.2,6,0.13636364,5,52.0,0,0.14204545,0.30397728,24.5,29.0
Jahan Dotson,WAS,13,2023,MIA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/myxhp9oqtcv1peactbhv",2.3,4.3,5,0.22727273,2,23.0,0,0.15204678,0.44734183,28.1,14.0
Jahan Dotson,WAS,15,2023,LA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/myxhp9oqtcv1peactbhv",1.2,2.2,1,0.029411765,1,12.0,0,0.034582134,0.06832514,,
Jahan Dotson,WAS,16,2023,NYJ,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/myxhp9oqtcv1peactbhv",3.1,5.1,4,0.125,2,31.0,0,0.39455783,0.4636905,17.4,9.0
Jahan Dotson,WAS,17,2023,SF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/myxhp9oqtcv1peactbhv",0.0,0.0,1,0.03846154,0,0.0,0,0.020547945,0.072075866,27.8,25.0
Jahan Dotson,WAS,18,2023,DAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/myxhp9oqtcv1peactbhv",1.7,3.7,3,0.10714286,2,17.0,0,0.14285715,0.2607143,24.5,29.0
Treylon Burks,TEN,1,2023,NO,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xinnrxloao8wvyps7e3m",2.7,4.7,3,0.09090909,2,18.0,0,0.08080808,0.1929293,25.4,18.0
Treylon Burks,TEN,2,2023,LAC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xinnrxloao8wvyps7e3m",7.6,10.6,4,0.16666667,3,76.0,0,0.4028436,0.5319905,32.8,15.0
Treylon Burks,TEN,3,2023,CLE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xinnrxloao8wvyps7e3m",0.5,1.5,6,0.25,1,5.0,0,0.496063,0.7222441,21.8,28.0
Treylon Burks,TEN,8,2023,ATL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xinnrxloao8wvyps7e3m",0.0,0.0,2,0.07692308,0,0.0,0,0.25714287,0.29538462,22.6,10.0
Treylon Burks,TEN,9,2023,PIT,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xinnrxloao8wvyps7e3m",2.8,4.8,3,0.08108108,2,23.0,0,0.15482233,0.22999726,27.5,16.0
Treylon Burks,TEN,14,2023,MIA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xinnrxloao8wvyps7e3m",0.6,1.6,3,0.083333336,1,1.0,0,0.18018018,0.25112614,28.1,14.0
Treylon Burks,TEN,15,2023,HOU,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xinnrxloao8wvyps7e3m",6.4,9.4,3,0.115384616,3,62.0,0,0.113065325,0.25222266,26.9,6.0
Treylon Burks,TEN,16,2023,SEA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xinnrxloao8wvyps7e3m",2.2,4.2,3,0.12,2,25.0,0,0.1496063,0.2847244,28.9,17.0
Treylon Burks,TEN,17,2023,HOU,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xinnrxloao8wvyps7e3m",1.1,3.1,3,0.12,2,11.0,0,0.26136363,0.36295456,26.9,6.0
KaVontae Turpin,DAL,1,2023,NYG,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lwkox2bvc6k3hqmidf4q",8.5,10.5,3,0.12,2,11.0,0,0.027624309,0.19933702,31.6,24.0
KaVontae Turpin,DAL,2,2023,NYJ,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lwkox2bvc6k3hqmidf4q",1.5,2.5,1,0.027027028,1,9.0,0,0.01754386,0.05282124,17.4,9.0
KaVontae Turpin,DAL,4,2023,NE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lwkox2bvc6k3hqmidf4q",5.1,6.1,1,0.027777778,1,5.0,0,0.013215859,0.050917767,27.7,31.0
KaVontae Turpin,DAL,5,2023,SF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lwkox2bvc6k3hqmidf4q",8.6,9.6,1,0.03846154,1,26.0,1,0.0852459,0.11736444,27.8,25.0
KaVontae Turpin,DAL,8,2023,LA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lwkox2bvc6k3hqmidf4q",1.3,2.3,2,0.05882353,1,13.0,0,0.11604095,0.16946396,,
KaVontae Turpin,DAL,9,2023,PHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lwkox2bvc6k3hqmidf4q",6.5,7.5,1,0.022727273,1,5.0,1,0.011904762,0.042424243,36.6,13.0
KaVontae Turpin,DAL,11,2023,CAR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lwkox2bvc6k3hqmidf4q",2.3,4.3,3,0.075,2,10.0,0,0.1456693,0.21446851,22.5,21.0
KaVontae Turpin,DAL,12,2023,WAS,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lwkox2bvc6k3hqmidf4q",9.4,10.4,1,0.03125,1,34.0,1,0.07234043,0.097513296,35.4,27.0
KaVontae Turpin,DAL,13,2023,SEA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lwkox2bvc6k3hqmidf4q",1.0,2.0,3,0.075,1,10.0,0,0.02183406,0.12778385,28.9,17.0
KaVontae Turpin,DAL,14,2023,PHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lwkox2bvc6k3hqmidf4q",2.2,2.2,1,0.025641026,0,0.0,0,0.05263158,0.075303644,36.6,13.0
KaVontae Turpin,DAL,16,2023,MIA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lwkox2bvc6k3hqmidf4q",0.8,1.8,1,0.03125,1,4.0,0,-0.016949153,0.035010595,28.1,14.0
KaVontae Turpin,DAL,18,2023,WAS,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lwkox2bvc6k3hqmidf4q",0.5,0.5,0,,0,0.0,0,,,35.4,27.0
Romeo Doubs,GB,1,2023,CHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dyulbddqbqshoqdxgo63",14.6,18.6,5,0.18518518,4,26.0,2,0.09818182,0.34650505,25.5,5.0
Romeo Doubs,GB,2,2023,ATL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dyulbddqbqshoqdxgo63",3.0,5.0,3,0.12,2,30.0,0,0.24434389,0.35104072,22.6,10.0
Romeo Doubs,GB,3,2023,NO,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dyulbddqbqshoqdxgo63",13.3,18.3,12,0.27906978,5,73.0,1,0.30485436,0.6320027,25.4,18.0
Romeo Doubs,GB,4,2023,DET,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dyulbddqbqshoqdxgo63",9.5,18.5,13,0.38235295,9,95.0,0,0.4084084,0.8594153,32.4,8.0
Romeo Doubs,GB,5,2023,LV,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dyulbddqbqshoqdxgo63",0.4,1.4,4,0.13793103,1,4.0,0,0.074074075,0.2587484,25.9,20.0
Romeo Doubs,GB,7,2023,DEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dyulbddqbqshoqdxgo63",9.0,11.0,5,0.15625,2,30.0,1,0.3122172,0.45292702,24.9,1.0
Romeo Doubs,GB,8,2023,MIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dyulbddqbqshoqdxgo63",7.8,11.8,9,0.225,4,18.0,1,0.2739726,0.52928084,30.8,22.0
Romeo Doubs,GB,9,2023,LA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dyulbddqbqshoqdxgo63",3.6,6.6,3,0.12,3,36.0,0,0.20114942,0.3208046,,
Romeo Doubs,GB,10,2023,PIT,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dyulbddqbqshoqdxgo63",9.1,12.1,5,0.13513513,3,31.0,1,0.23497267,0.36718357,27.5,16.0
Romeo Doubs,GB,11,2023,LAC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dyulbddqbqshoqdxgo63",11.3,16.3,6,0.15789473,5,53.0,1,0.3272059,0.46588624,32.8,15.0
Romeo Doubs,GB,12,2023,DET,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dyulbddqbqshoqdxgo63",3.7,6.7,4,0.13333334,3,37.0,0,0.12837838,0.28986487,32.4,8.0
Romeo Doubs,GB,13,2023,KC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dyulbddqbqshoqdxgo63",7.2,11.2,5,0.14285715,4,72.0,0,0.30337077,0.42664528,22.2,30.0
Romeo Doubs,GB,14,2023,NYG,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dyulbddqbqshoqdxgo63",3.2,7.2,7,0.18421052,4,32.0,0,0.24434389,0.44735652,31.6,24.0
Romeo Doubs,GB,15,2023,TB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dyulbddqbqshoqdxgo63",3.0,6.0,3,0.083333336,3,30.0,0,0.08974359,0.18782051,30.8,2.0
Romeo Doubs,GB,16,2023,CAR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dyulbddqbqshoqdxgo63",13.9,17.9,5,0.1923077,4,79.0,1,0.32380953,0.5151282,22.5,21.0
Romeo Doubs,GB,17,2023,MIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dyulbddqbqshoqdxgo63",2.8,5.8,6,0.1764706,3,28.0,0,0.2184874,0.41764706,30.8,22.0
Romeo Doubs,GB,18,2023,CHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dyulbddqbqshoqdxgo63",0.0,0.0,1,0.03125,0,0.0,0,0.06787331,0.09438631,25.5,5.0
Romeo Doubs,GB,19,2023,DAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dyulbddqbqshoqdxgo63",21.1,27.1,6,0.2857143,6,151.0,1,0.41201717,0.71698344,24.5,29.0
Romeo Doubs,GB,20,2023,SF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dyulbddqbqshoqdxgo63",8.3,12.3,6,0.18181819,4,83.0,0,0.43523315,0.5773905,27.8,25.0
Calvin Austin III,PIT,1,2023,SF,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qlt6ztqcbu0uzad6aavt",3.7,9.7,6,0.13333334,6,37.0,0,0.06422018,0.24495412,27.8,25.0
Calvin Austin III,PIT,2,2023,CLE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qlt6ztqcbu0uzad6aavt",0.8,1.8,4,0.13793103,1,10.0,0,0.36842105,0.4647913,21.8,28.0
Calvin Austin III,PIT,3,2023,LV,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qlt6ztqcbu0uzad6aavt",13.2,15.2,6,0.22222222,2,72.0,1,0.42410713,0.6302083,25.9,20.0
Calvin Austin III,PIT,4,2023,HOU,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qlt6ztqcbu0uzad6aavt",2.9,5.9,5,0.18518518,3,24.0,0,0.44252872,0.5875479,26.9,6.0
Calvin Austin III,PIT,5,2023,BAL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qlt6ztqcbu0uzad6aavt",0.0,0.0,1,0.032258064,0,0.0,0,0.046666667,0.08105376,25.1,23.0
Calvin Austin III,PIT,7,2023,LA,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qlt6ztqcbu0uzad6aavt",0.1,0.1,0,,0,0.0,0,,,,
Calvin Austin III,PIT,8,2023,JAX,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qlt6ztqcbu0uzad6aavt",2.9,4.9,2,0.05,2,19.0,0,0.025210084,0.09264706,29.3,7.0
Calvin Austin III,PIT,9,2023,TEN,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qlt6ztqcbu0uzad6aavt",1.0,1.0,1,0.03448276,0,0.0,0,0.23809524,0.21839081,30.5,32.0
Calvin Austin III,PIT,10,2023,GB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qlt6ztqcbu0uzad6aavt",0.9,1.9,1,0.045454547,1,3.0,0,-0.018518519,0.055218857,27.1,12.0
Calvin Austin III,PIT,12,2023,CIN,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qlt6ztqcbu0uzad6aavt",0.5,1.5,1,0.03125,1,5.0,0,0.018726591,0.059983615,29.7,3.0
Calvin Austin III,PIT,13,2023,ARI,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qlt6ztqcbu0uzad6aavt",1.0,2.0,1,0.037037037,1,10.0,0,0.044843048,0.08694569,27.1,19.0
Calvin Austin III,PIT,14,2023,NE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qlt6ztqcbu0uzad6aavt",1.2,1.2,0,,0,0.0,0,,,27.7,31.0
Calvin Austin III,PIT,16,2023,CIN,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qlt6ztqcbu0uzad6aavt",6.7,6.7,2,0.08,0,0.0,0,0.21338913,0.26937237,29.7,3.0
Calvin Austin III,PIT,18,2023,BAL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qlt6ztqcbu0uzad6aavt",0.8,0.8,0,,0,0.0,0,,,25.1,23.0
Calvin Austin III,PIT,19,2023,BUF,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qlt6ztqcbu0uzad6aavt",6.7,7.7,2,0.05263158,1,7.0,1,0.039007094,0.106252335,24.5,26.0
Skyy Moore,KC,1,2023,DET,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wpiovviem9uugfacqkxy",0.4,0.4,3,0.08108108,0,0.0,0,0.08163265,0.17876448,32.4,8.0
Skyy Moore,KC,2,2023,JAX,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wpiovviem9uugfacqkxy",13.0,16.0,4,0.1,3,70.0,1,0.20577617,0.29404333,29.3,7.0
Skyy Moore,KC,3,2023,CHI,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wpiovviem9uugfacqkxy",4.2,8.2,6,0.16216215,4,42.0,0,0.22891566,0.4034842,25.5,5.0
Skyy Moore,KC,4,2023,NYJ,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wpiovviem9uugfacqkxy",1.9,1.9,2,0.06896552,0,0.0,0,0.02020202,0.11758969,17.4,9.0
Skyy Moore,KC,5,2023,MIN,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wpiovviem9uugfacqkxy",1.1,3.1,2,0.051282052,2,11.0,0,0.008403362,0.08280543,30.8,22.0
Skyy Moore,KC,6,2023,DEN,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wpiovviem9uugfacqkxy",2.2,4.2,4,0.102564104,2,22.0,0,0.21965317,0.3076034,24.9,1.0
Skyy Moore,KC,7,2023,LAC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wpiovviem9uugfacqkxy",1.5,3.5,3,0.075,2,15.0,0,0.13846155,0.20942308,32.8,15.0
Skyy Moore,KC,8,2023,DEN,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wpiovviem9uugfacqkxy",0.8,1.8,3,0.08108108,1,8.0,0,0.16666667,0.23828828,24.9,1.0
Skyy Moore,KC,9,2023,MIA,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wpiovviem9uugfacqkxy",3.3,5.3,3,0.10714286,2,33.0,0,0.11111111,0.23849206,28.1,14.0
Skyy Moore,KC,11,2023,PHI,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wpiovviem9uugfacqkxy",0.4,1.4,2,0.051282052,1,4.0,0,0.04034582,0.105165154,36.6,13.0
Skyy Moore,KC,12,2023,LV,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wpiovviem9uugfacqkxy",3.4,6.4,3,0.09375,3,34.0,0,0.0,0.140625,25.9,20.0
Skyy Moore,KC,13,2023,GB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wpiovviem9uugfacqkxy",0.5,1.5,2,0.06666667,1,5.0,0,0.09130435,0.16391304,27.1,12.0
Skyy Moore,KC,14,2023,BUF,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wpiovviem9uugfacqkxy",0.0,0.0,1,0.025641026,0,0.0,0,0.040892195,0.06708607,24.5,26.0
Erik Ezukanma,MIA,1,2023,LAC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qnq5b80lyd9wjidek81f",1.7,1.7,0,,0,0.0,0,,,32.8,15.0
Erik Ezukanma,MIA,2,2023,NE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qnq5b80lyd9wjidek81f",0.5,0.5,1,0.03448276,0,0.0,0,0.02962963,0.072464876,27.7,31.0
Tyquan Thornton,NE,6,2023,LV,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/p1kulrgf4v2grethuefi",0.6,1.6,2,0.06451613,1,6.0,0,0.2982456,0.30554613,25.9,20.0
Tyquan Thornton,NE,7,2023,BUF,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/p1kulrgf4v2grethuefi",0.2,1.2,1,0.033333335,1,2.0,0,-0.04,0.022,24.5,26.0
Tyquan Thornton,NE,9,2023,WAS,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/p1kulrgf4v2grethuefi",0.7,1.7,4,0.093023255,1,7.0,0,0.14435695,0.24058475,35.4,27.0
Tyquan Thornton,NE,12,2023,NYG,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/p1kulrgf4v2grethuefi",2.2,4.2,5,0.14285715,2,19.0,0,0.088,0.2758857,31.6,24.0
Tyquan Thornton,NE,13,2023,LAC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/p1kulrgf4v2grethuefi",3.9,3.9,1,0.041666668,0,0.0,0,0.15328467,0.16979927,32.8,15.0
Tyquan Thornton,NE,14,2023,PIT,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/p1kulrgf4v2grethuefi",1.7,4.7,5,0.1923077,3,17.0,0,0.26923078,0.47692308,27.5,16.0
Tyquan Thornton,NE,15,2023,KC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/p1kulrgf4v2grethuefi",0.5,1.5,1,0.032258064,1,5.0,0,0.03875969,0.07551888,22.2,30.0
